2023-11-05 10:33:35,774 INFO    StreamThr :2477704 [internal.py:wandb_internal():86] W&B internal server running at pid: 2477704, started at: 2023-11-05 10:33:35.773379
2023-11-05 10:33:46,302 INFO    SenderThread:2477704 [sender.py:send_exit():585] handling exit code: 1
2023-11-05 10:33:46,303 INFO    SenderThread:2477704 [sender.py:send_exit():587] handling runtime: 9
2023-11-05 10:33:46,347 INFO    SenderThread:2477704 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-05 10:33:46,347 INFO    SenderThread:2477704 [sender.py:send_exit():593] send defer
2023-11-05 10:33:46,347 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:46,347 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 0
2023-11-05 10:33:46,347 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:46,347 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-05 10:33:46,347 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 1
2023-11-05 10:33:46,348 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:46,348 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 1
2023-11-05 10:33:46,348 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:46,348 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-05 10:33:46,348 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 2
2023-11-05 10:33:46,348 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:46,348 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 2
2023-11-05 10:33:46,348 INFO    HandlerThread:2477704 [system_monitor.py:finish():190] Stopping system monitor
2023-11-05 10:33:46,348 DEBUG   SystemMonitor:2477704 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-11-05 10:33:46,348 DEBUG   SystemMonitor:2477704 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-11-05 10:33:46,348 DEBUG   SystemMonitor:2477704 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-11-05 10:33:46,349 INFO    HandlerThread:2477704 [interfaces.py:finish():202] Joined cpu monitor
2023-11-05 10:33:46,349 INFO    HandlerThread:2477704 [interfaces.py:finish():202] Joined disk monitor
2023-11-05 10:33:46,693 INFO    HandlerThread:2477704 [interfaces.py:finish():202] Joined gpu monitor
2023-11-05 10:33:46,694 INFO    HandlerThread:2477704 [interfaces.py:finish():202] Joined memory monitor
2023-11-05 10:33:46,694 INFO    HandlerThread:2477704 [interfaces.py:finish():202] Joined network monitor
2023-11-05 10:33:46,694 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:46,694 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-05 10:33:46,694 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 3
2023-11-05 10:33:46,694 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:46,694 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 3
2023-11-05 10:33:46,694 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:46,694 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-05 10:33:46,694 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 4
2023-11-05 10:33:46,695 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:46,695 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 4
2023-11-05 10:33:46,695 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:46,695 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-05 10:33:46,695 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 5
2023-11-05 10:33:46,695 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:46,695 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 5
2023-11-05 10:33:46,695 DEBUG   SenderThread:2477704 [sender.py:send():380] send: summary
2023-11-05 10:33:46,747 INFO    SenderThread:2477704 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-05 10:33:46,747 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:46,747 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-05 10:33:46,747 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 6
2023-11-05 10:33:46,747 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:46,747 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 6
2023-11-05 10:33:46,747 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:46,748 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-05 10:33:46,750 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: status_report
2023-11-05 10:33:46,873 INFO    Thread-12 :2477704 [dir_watcher.py:_on_file_created():271] file/dir created: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/wandb-summary.json
2023-11-05 10:33:47,077 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 7
2023-11-05 10:33:47,077 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:47,078 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 7
2023-11-05 10:33:47,078 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:47,078 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-05 10:33:47,302 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-05 10:33:47,387 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 8
2023-11-05 10:33:47,387 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: poll_exit
2023-11-05 10:33:47,387 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:47,387 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 8
2023-11-05 10:33:47,387 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:47,387 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-05 10:33:47,387 INFO    SenderThread:2477704 [job_builder.py:build():281] Attempting to build job artifact
2023-11-05 10:33:47,389 INFO    SenderThread:2477704 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-05 10:33:47,391 INFO    SenderThread:2477704 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-05 10:33:47,405 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 9
2023-11-05 10:33:47,406 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:47,406 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 9
2023-11-05 10:33:47,406 DEBUG   SenderThread:2477704 [sender.py:send():380] send: artifact
2023-11-05 10:33:47,874 INFO    Thread-12 :2477704 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/output.log
2023-11-05 10:33:47,874 INFO    Thread-12 :2477704 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/config.yaml
2023-11-05 10:33:48,304 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-05 10:33:48,793 INFO    wandb-upload_0:2477704 [upload_job.py:push():131] Uploaded file /tmp/tmpktd1m05jwandb/ul88h7ln-wandb-metadata.json
2023-11-05 10:33:48,932 INFO    SenderThread:2477704 [sender.py:send_artifact():1456] sent artifact job-https___github.com_WongKinYiu_yolov7.git_train.py - {'id': 'QXJ0aWZhY3Q6NjI4NjQ1NTY4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMjc5MjE1MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjI4NjQ1NTY4', 'versionIndex': 0}}}
2023-11-05 10:33:48,932 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:48,932 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-05 10:33:48,932 INFO    SenderThread:2477704 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-05 10:33:49,875 INFO    SenderThread:2477704 [dir_watcher.py:finish():388] scan: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files
2023-11-05 10:33:49,876 INFO    SenderThread:2477704 [dir_watcher.py:finish():402] scan save: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/conda-environment.yaml conda-environment.yaml
2023-11-05 10:33:49,876 INFO    SenderThread:2477704 [dir_watcher.py:finish():402] scan save: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/config.yaml config.yaml
2023-11-05 10:33:49,876 INFO    SenderThread:2477704 [dir_watcher.py:finish():402] scan save: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/wandb-summary.json wandb-summary.json
2023-11-05 10:33:49,876 INFO    SenderThread:2477704 [dir_watcher.py:finish():402] scan save: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/output.log output.log
2023-11-05 10:33:49,876 INFO    SenderThread:2477704 [dir_watcher.py:finish():402] scan save: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/requirements.txt requirements.txt
2023-11-05 10:33:49,879 INFO    SenderThread:2477704 [dir_watcher.py:finish():402] scan save: /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/wandb-metadata.json wandb-metadata.json
2023-11-05 10:33:49,879 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 10
2023-11-05 10:33:49,879 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: poll_exit
2023-11-05 10:33:49,881 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:49,884 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 10
2023-11-05 10:33:49,884 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:49,884 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-05 10:33:49,884 INFO    SenderThread:2477704 [file_pusher.py:finish():175] shutting down file pusher
2023-11-05 10:33:50,544 INFO    wandb-upload_1:2477704 [upload_job.py:push():131] Uploaded file /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/conda-environment.yaml
2023-11-05 10:33:50,644 INFO    wandb-upload_2:2477704 [upload_job.py:push():131] Uploaded file /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/wandb-summary.json
2023-11-05 10:33:50,651 INFO    wandb-upload_3:2477704 [upload_job.py:push():131] Uploaded file /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/output.log
2023-11-05 10:33:50,655 INFO    wandb-upload_0:2477704 [upload_job.py:push():131] Uploaded file /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/config.yaml
2023-11-05 10:33:50,699 INFO    wandb-upload_4:2477704 [upload_job.py:push():131] Uploaded file /home/vivek.trivedi/yolov7/wandb/run-20231105_103335-rid3xjfh/files/requirements.txt
2023-11-05 10:33:50,899 INFO    Thread-11 :2477704 [sender.py:transition_state():613] send defer: 11
2023-11-05 10:33:50,899 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:50,899 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 11
2023-11-05 10:33:50,900 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:50,900 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-05 10:33:50,900 INFO    SenderThread:2477704 [file_pusher.py:join():181] waiting for file pusher
2023-11-05 10:33:50,900 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 12
2023-11-05 10:33:50,900 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:50,900 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 12
2023-11-05 10:33:50,900 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:50,900 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-05 10:33:50,900 INFO    SenderThread:2477704 [file_stream.py:finish():595] file stream finish called
2023-11-05 10:33:51,204 INFO    SenderThread:2477704 [file_stream.py:finish():599] file stream finish is done
2023-11-05 10:33:51,204 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 13
2023-11-05 10:33:51,204 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:51,204 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 13
2023-11-05 10:33:51,204 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:51,204 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-05 10:33:51,205 INFO    SenderThread:2477704 [sender.py:transition_state():613] send defer: 14
2023-11-05 10:33:51,205 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: defer
2023-11-05 10:33:51,205 INFO    HandlerThread:2477704 [handler.py:handle_request_defer():170] handle defer: 14
2023-11-05 10:33:51,205 DEBUG   SenderThread:2477704 [sender.py:send():380] send: final
2023-11-05 10:33:51,205 DEBUG   SenderThread:2477704 [sender.py:send():380] send: footer
2023-11-05 10:33:51,205 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: defer
2023-11-05 10:33:51,205 INFO    SenderThread:2477704 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-05 10:33:51,206 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-05 10:33:51,206 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: poll_exit
2023-11-05 10:33:51,206 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: server_info
2023-11-05 10:33:51,206 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: server_info
2023-11-05 10:33:51,208 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: get_summary
2023-11-05 10:33:51,208 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: sampled_history
2023-11-05 10:33:51,208 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: internal_messages
2023-11-05 10:33:51,208 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: job_info
2023-11-05 10:33:51,505 DEBUG   SenderThread:2477704 [sender.py:send_request():407] send_request: job_info
2023-11-05 10:33:51,505 INFO    MainThread:2477704 [wandb_run.py:_footer_history_summary_info():3554] rendering history
2023-11-05 10:33:51,506 INFO    MainThread:2477704 [wandb_run.py:_footer_history_summary_info():3586] rendering summary
2023-11-05 10:33:51,506 INFO    MainThread:2477704 [wandb_run.py:_footer_sync_info():3513] logging synced files
2023-11-05 10:33:51,506 DEBUG   HandlerThread:2477704 [handler.py:handle_request():144] handle_request: shutdown
